"interaction_dt","campaign_nm","placement_nm","impressions","clicks","givt","fraud_impressions"
"2026-07-06","Южнопортовая // Media yandex // июнь 2026","sp_family_yandex_msk_banner_jun26_none_basic_int-kids-real-estate_prg",0,2,0,0
"2026-06-09","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-small-mid-business_prg",13730,361,0,0
"2026-06-27","Звенигородская // Avito // июнь 2026","zv_avito-ads_msk_banner_jun26_none_bf_hot-int-mortgage_mrk",4294,10,354,0
"2026-07-12","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-family-real-estate_prg",0,1,0,0
"2026-07-04","Звенигородская // Ozon // июль 2026","zv_ozon_msk_video_jul26_none_cozy-home_watched-pages-travel_mrk",17781,22,842,14
"2026-06-01","mTS // Май 2026_","lg_prem_mts_msk_banner_may26_none_5_real-estate_prg",26,0,23,0
"2026-06-04","mTS // Май 2026_","sp_mts_reg_banner_may26_none_basic_real-estate_prg",2,0,2,0
"2026-07-13","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor_int-residential-properties-new-no-button_prg",0,4,0,0
"2026-07-07","Звенигородская // MTS // июнь 2026","zv_mts_msk_video_jun26_none_bf_real-estate_prg",0,0,0,0
"2026-07-16","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_key-pr_int-premium-residential-properties_prg",0,1,0,0
"2026-07-02","promopages // Май 2026_","lm_promopages_msk_article_may26_none_planirovki_int-auto_none_cont",164,0,0,0
"2026-07-24","Звенигородская // Video yandex // июль 2026","zv_yandex_msk_video_jul26_none_cozy-home_int-premium-real-estate_prg",6261,146,0,0
"2026-06-27","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_int-residential-properties-new-no-button_prg",0,1,0,0
"2026-05-14","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_small-mid-business-no-button_prg",30354,14,0,0
"2026-06-25","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_lal-meeting-no-button_prg",0,1,0,0
"2026-06-03","Лесной регионы // Avito // июнь 2026","gvl_avito-ads_reg_banner_jun26_none_bf_int-ipoteka_mrk",2320,7,83,0
"2026-07-30","media yandex // Май 2026_","gvl_yandex_reg_banner_may26_none_bf_int-residential-properties-new_prg",0,1,0,0
"2026-07-22","Зонтик // Yandex_Go // июнь 2026","lg_yandexgo_msk_banner_jun26_none_minus40_real-estate_med",1,0,0,0
"2026-06-12","Лесной // Video yandex // июнь 2026","gvl_yandex_msk_video_jun26_none_bf_int-mortgage_prg",852,17,0,0
"2026-07-05","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-owner-business_prg",0,1,0,0
"2026-06-15","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_who-int-prem-real-estate_med",821,1,84,124
"2026-06-21","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-kids-real-estate2_prg",0,1,0,0
"2026-06-17","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_int-clothes-shoes_prg",7289,27,0,0
"2026-06-10","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_bf_int-real-estate_prg",0,1,0,0
"2026-07-01","Зонтик регионы // Streamingads // июль 2026","lg_streamingads_allroll_reg_prov_jul26_pfo_sale_all_prg",0,2,0,0
"2026-07-03","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_int-commercial-rent-no-button_prg",0,1,0,0
"2026-06-24","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_hor-bf_int-premium-real-estate_prg",0,1,0,0
"2026-07-29","Павелецкая Сити // Video yandex // июль 2026","pc_yandex_msk_video_jul26_none_lift_visitors-sites-list_prg",17622,108,0,0
"2026-07-19","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_east_sale_lal-crm-deals_prg",2,1,0,0
"2026-06-28","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor-bf_int-premium-real-estate-button_prg",0,1,0,0
"2026-07-17","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_south_lift_ret-site_prg",160,22,0,0
"2026-05-26","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_int-mortgage_prg",1,1,0,0
"2026-05-27","media yandex // Май 2026_","ng_yandex_msk_banner_may26_none_bf_int-mortgage_prg",8046,36,0,0
"2026-07-22","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_key-pr_jt-real-estate_prg",12,2,0,0
"2026-06-18","Нижегородская // Media yandex // июнь 2026","ng_yandex_msk_banner_jun26_none_bf_int-mortgage_prg",26205,51,0,0
"2026-07-21","Мечникова // Yandex_Go // июль 2026","lmech-rspb_yandexgo_spb_banner_jul26_none_start_invest-real-estate_med",6593,9,677,1398
"2026-07-07","Воронцовская // Video yandex // июль 2026","vr_yandex_msk_video_jul26_none_vvod2026_amb-office-furniture_prg",747,2,0,0
"2026-07-17","Свободы // MTS // июнь 2026","lwsv_mts_msk_banner_jun26_none_basic_standard_prg",2,1,1,0
"2026-05-25","Market yandex // Май 2026_","zv_yandexmarket_msk_banner_may26_none_basic_real-estate_mrk",4,0,0,0
"2026-07-28","Воронцовская // Media yandex // июль 2026","vr_yandex_msk_banner_jul26_none_vvod2026_amb-comm-real-estate_prg",5094,5,0,0
"2026-06-28","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_owner-business-button_prg",0,1,0,0
"2026-07-17","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-family-real-estate2_prg",0,19,0,0
"2026-07-13","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_bf_int-cars-business_prg",0,1,0,0
"2026-05-13","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor_visitors-sites-list-no-button_prg",25405,5,0,0
"2026-07-06","Павелецкая Сити // Video yandex // июль 2026","pc_yandex_msk_video_jul26_none_lift_lal-crm-deals_prg",33,9,0,0
"2026-06-07","video yandex // Май 2026_","sp_family_yandex_msk_video_may26_none_hor_int-kids-income_prg",0,1,0,0
"2026-07-11","Воронцовская // Video yandex // июль 2026","vr_yandex_msk_video_jul26_none_vvod2026_amb-fitness-business_prg",1329,12,0,0
"2026-06-14","Южнопортовая регионы // Avito // июнь 2026","sp_avito-ads_reg_banner_jun26_none_bf_int-new-building_mrk",4545,12,186,0
"2026-06-06","Южнопортовая // Video yandex // июнь 2026","sp_family_yandex_msk_video_jun26_none_basic_int-family-all_prg",1,6,0,0
"2026-06-30","Свободы // Media yandex // июнь 2026","lwsv_yandex_msk_banner_jun26_none_bf_rtrg-mts_prg",2973,5,0,0
"2026-07-12","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-pr_int-invest_prg",0,1,0,0
"2026-07-27","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_none_lift_lal-site_prg",21,2,0,0
"2026-07-19","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_south_sale_lal-crm-deals_prg",0,2,0,0
"2026-06-13","Премиум // Astralab // июнь 2026","lg_prem_astralab_msk_banner_jun26_none_terrace_dmp_prg",62808,310,1302,153
"2026-06-06","Свободы // Video yandex // июнь 2026","lwsv_yandex_msk_video_jun26_none_basic_rent-estate_prg",1784,6,0,0
"2026-07-15","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_bf_leisure_med",4,0,0,0
"2026-06-09","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_int-clothes-shoes_prg",3075,8,0,0
"2026-05-01","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert_int-residential-properties-new-no-button_prg",0,11,0,0
"2026-05-30","mTS // Май 2026_","lwsv_mts_msk_video_may26_none_hor_wl_prg",11838,60,494,217
"2026-07-05","Мечникова // Avito // июнь 2026","lmech-rspb_avito-ads_spb_video_jun26_none_basic_int-premium-real-estate_mrk",2,0,0,0
"2026-06-23","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_lal-calls_prg",80,2,0,0
"2026-07-13","Селигерская // q.bid // июль 2026","sel_qbid_msk_video_jul26_none_lift_real-estate_prg",36411,446,1155,994
"2026-07-30","Южнопортовая // Video yandex // июнь 2026","sp_family_yandex_msk_video_jun26_none_basic_landing-for-children-int-family-real-estate_prg",0,1,0,0
"2026-06-02","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_int-prem-real-estate_med",310,1,34,36
"2026-06-15","Мичуринский // Ozon // июнь 2026","lm_ozon_msk_banner_jun26_none_bf_culture-leisure_mrk",10985,12,308,0
"2026-06-12","Южнопортовая // Video yandex // июнь 2026","sp_yandex_msk_video_jun26_none_bf_int-residential-properties-new_prg",7972,390,1,0
"2026-06-12","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_int-premium-real-estate-instream_prg",0,1,0,0
"2026-06-03","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_fin-uslugi-button_prg",0,1,0,0
"2026-07-18","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_visitors-sites-list-2_prg",0,1,0,0
"2026-07-05","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_bf_int-travel-rest_prg",0,1,0,0
"2026-06-18","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-travel_prg",0,1,0,0
"2026-07-11","Павелецкая сити // Yandex_Go // июль 2026","pc_yandexgo_msk_banner_jul26_none_sale_income-bc_med",38085,38,4646,10662
"2026-07-06","Остатки // market yandex // июнь 2026","lg_last_yandexmarket_msk_banner_jun26_none_key-pr_real-estate_mrk",1,0,0,1
"2026-06-10","media yandex // Май 2026_","lm_yandex_msk_banner_may26_none_bf_int-premium-real-estate_prg",0,3,0,0
"2026-06-06","yandex Go // Май 2026_","zv_yandexgo_msk_banner_may26_none_minus40_none_med",60,0,10,1
"2026-07-17","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_int-travel-rest_prg",0,1,0,0
"2026-07-18","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_int-clothes-shoes_prg",0,1,0,0
"2026-07-15","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_vert_int-premium-residential-properties_prg",0,1,0,0
"2026-05-12","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert_int-premium-residential-properties-no-button_prg",1039,6,0,0
"2026-06-21","Южнопортовая // Video yandex // июнь 2026","sp_family_yandex_msk_video_jun26_none_basic_int-kids-income_prg",0,1,0,0
"2026-06-28","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_visitors-sites-real-estate_prg",0,1,0,0
"2026-06-23","Зонтик // Yandex_Go // июнь 2026","lg_yandexgo_msk_banner_jun26_none_bf_real-estate_med",1330,6,150,289
"2026-07-18","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_east_sale_int-mortgage_prg",1107,1,0,0
"2026-07-04","video yandex // Май 2026_","vr_yandex_msk_video_may26_none_hor_int-sale-rent-commercial_prg",0,1,0,0
"2026-07-16","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_cfo_lift_genres-real-estate_prg",30,1,0,0
"2026-05-24","adspector // Май 2026_","pc_adspector_msk_video_may26_none_hor-bf_work-estate_prg",64913,1016,810,2172
"2026-07-07","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_int-cars-business_prg",0,1,0,0
"2026-06-30","Южнопортовая регионы // Avito // июнь 2026","sp_avito-ads_reg_banner_jun26_none_bf_hot-int-mortgage_mrk",4766,14,321,0
"2026-07-18","Селигерская // Ozon // июль 2026","sel_ozon_msk_banner_jul26_none_sale_income-bc_mrk",18620,7,724,60
"2026-07-24","Остатки // Video yandex // июль 2026","lg_last_yandex_msk_video_jul26_none_key_jt-real-estate_prg",65,1,0,0
"2026-06-16","Лесной регионы // Ozon // июнь 2026","gvl_ozon_reg_banner_jun26_none_bf_zakaz-real-estate_mrk",761,2,13,4
"2026-07-29","Мичуринский // Video yandex // июль 2026","lm_yandex_msk_video_jul26_none_lift_lal-site_prg",573,20,0,0
"2026-06-30","Войковская // market yandex // июнь 2026","lv_yandexmarket_msk_banner_jun26_none_minus25_who-int-premium-real-estate_mrk",1470,5,51,419
"2026-06-19","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_visitors-sites-app_prg",4,5,0,0
"2026-06-18","Мичуринский // Media yandex // июнь 2026","lm_family_yandex_msk_banner_jun26_none_basic_ret-view-video_prg",6450,12,0,0
"2026-07-08","media yandex // Май 2026_","gvl_yandex_reg_banner_may26_none_bf_keys-buy-flat_prg",0,1,0,0
"2026-06-24","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_int-luxury-item_prg",2045,3,0,0
"2026-07-13","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_bant-ng_keys-flat-moscow_prg",8,0,0,0
"2026-06-26","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor_int-premium-residential-properties-button_prg",0,1,0,0
"2026-06-15","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_int-premium-residential-properties_prg",3625,12,0,0
"2026-07-24","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_int-invest-button_prg",0,1,0,0
"2026-07-29","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_rtrg-view-video_prg",0,1,0,0
"2026-05-21","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert_lal-calls_prg",1,1,0,0
"2026-06-03","Лесной // Video yandex // июнь 2026","gvl_yandex_msk_video_jun26_none_bf_genres-real-estate_prg",193,1,0,0
"2026-07-08","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_lal-calls_prg",0,1,0,0
"2026-05-21","video yandex // Май 2026_","sp_family_yandex_msk_video_may26_none_hor_int-kids-real-estate_prg",2202,4,0,0
"2026-05-06","mTS // Май 2026_","sp_mts_msk_video_may26_none_hor_real-estate_prg",54183,1130,4820,8039
"2026-06-05","Мичуринский // Ozon // июнь 2026","lm_ozon_msk_banner_jun26_none_minus40_sales_mrk",10093,4,244,0
"2026-07-17","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_pfo_sale_lal-crm-deals_prg",11,1,0,0
"2026-07-18","Мичуринский // Media yandex // июнь 2026","lm_family_yandex_msk_banner_jun26_none_basic_kws-fam-mortgage_prg",0,1,0,0
"2026-06-13","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor_int-premium-real-estate-no-button_prg",0,1,0,0
"2026-05-31","yandex Go // Май 2026_","pc_yandexgo_msk_banner_may26_none_basic_none_med",49,1,5,2
"2026-07-13","Звенигородская // market yandex // июль 2026","zv_yandexmarket_msk_banner_jul26_none_sale_real-estate_mrk",8208,20,312,2306
"2026-06-27","Остатки // Video yandex // июнь 2026","lg_last_yandex_msk_video_jun26_none_key_real-estate_prg",33639,240,0,0
"2026-06-17","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_bf_who-int-prem-real-estate_med",1157,7,88,188
"2026-07-31","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_minus40_who-int-prem-real-estate_med",1,0,0,0
"2026-07-24","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_none_lift_genres-real-estate_prg",47,1,0,0
"2026-07-11","Южнопортовая регионы // Media yandex // июль 2026","sp_yandex_banner_reg_prov_jul26_south_sale_int-residential-properties-new_prg",199,2,0,0
"2026-06-13","Саввинская 27 // Astralab // июнь 2026","sav_astralab_msk_banner_jun26_none_savvinskaya27_general_prg",65857,263,1418,170
"2026-06-04","vkAds // Май 2026_","zv_vkads_msk_leads_may26_none_basic_general",0,4,0,0
"2026-06-30","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_lift-bf_residential-properties_prg",1,1,0,0
"2026-06-09","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_bf_rent_med",1546,3,189,312
"2026-05-13","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_lal-meeting-button_prg",3951,8,0,0
"2026-07-16","Премиум // Yandex_Go // июнь 2026","lg_prem_yandexgo_msk_banner_jun26_none_terrace_ultima_med",23,0,2,1
"2026-06-09","Лесной регионы // Avito // июнь 2026","gvl_avito-ads_reg_banner_jun26_none_bf_int-new-building_mrk",1654,3,67,0
"2026-07-01","Звенигородская // Video yandex // июль 2026","zv_yandex_msk_video_jul26_none_cozy-home_int-premium-real-estate_prg",16776,189,0,0
"2026-06-29","Южнопортовая // Video yandex // июнь 2026","sp_yandex_msk_video_jun26_none_bf_genres-real-estate_prg",0,1,0,0
